Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2086487302,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2086496511,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2086506505,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2086513885,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2086514228,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2086514600,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2086515050,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2086515581,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2086515858,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2086516371,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2086516732,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2086517124,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2086517516,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2086576635,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2086586286,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2086586529,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2086586768,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2086587016,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2086587277,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2086596573,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2086606584,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2086618179,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2086618513,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2086618915,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2086619337,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2086619741,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2086619939,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2086620306,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2086620609,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2086620936,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2086621214,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2086676749,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2086686306,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2086686521,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2086686767,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2086687020,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2086687274,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2086696748,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2086706755,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2086721751,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2086722174,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2086722613,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2086723002,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2086723394,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2086723789,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2086724374,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2086724800,000005B0,false,Rx,0,8,4B,08,21,00,8B,00,00,00,
2086725191,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2086725623,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2086776832,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2086786272,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2086786516,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2086786762,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2086787008,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2086787266,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2086796789,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2086806793,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2086826219,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2086826651,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2086827146,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2086827457,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2086827903,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2086828268,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2086828779,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2086829110,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2086829557,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2086829938,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2086876896,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2086886249,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2086886501,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2086886776,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2086887004,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2086887242,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2086896907,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2086907026,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2086930516,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2086930933,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2086931399,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2086931776,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2086932197,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2086932558,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2086933029,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2086933388,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2086933780,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2086934200,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2086977043,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2086986264,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2086986504,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2086986784,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2086987013,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2086987226,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2086996980,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087006994,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2087040178,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2087040457,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2087040901,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2087041269,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2087041897,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2087042291,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2087042686,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2087043094,000005B0,false,Rx,0,8,4B,08,21,00,8B,00,00,00,
2087043475,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2087043921,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2087077095,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2087086467,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2087086699,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2087086943,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2087087185,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2087087424,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2087097107,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087107091,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2087144455,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2087144804,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2087148876,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2087149154,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2087149548,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2087149975,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2087150340,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2087150799,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2087151147,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2087151405,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2087177233,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2087186252,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2087186486,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2087186730,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2087186985,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2087187230,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2087197197,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087207192,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2087252010,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2087252330,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2087252847,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2087253136,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2087253535,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2087253943,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2087254450,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2087254814,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2087255140,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2087255590,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2087277294,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2087286243,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2087286476,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2087286726,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2087286970,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2087287333,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2087297327,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087307293,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2087359937,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2087377434,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2087386209,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2087386452,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2087386689,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2087386962,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2087387440,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2087360230,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2087360747,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2087361049,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2087361452,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2087361862,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2087362324,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2087362676,000005B0,false,Rx,0,8,4B,08,21,00,8B,00,00,00,
2087363133,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2087363485,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2087397386,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087407517,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2087464096,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2087464381,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2087464844,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2087465186,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2087465587,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2087465991,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2087466460,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2087466843,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2087467189,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2087467608,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2087477501,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2087486224,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2087486450,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2087486714,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2087486947,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2087487540,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2087497502,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087507483,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2087568203,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2087568521,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2087568924,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2087569323,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2087569699,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2087570145,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2087570507,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2087570757,000005B0,false,Rx,0,8,4B,08,21,00,8D,00,00,00,
2087571106,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2087571381,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2087577630,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2087586243,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2087586486,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2087586730,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2087586976,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2087587633,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2087597580,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087607609,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2087671965,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2087677691,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2087672270,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2087672864,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2087673092,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2087673575,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2087673900,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2087674407,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2087674700,000005B0,false,Rx,0,8,4B,08,21,00,8B,00,00,00,
2087675125,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2087675526,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2087686188,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2087686413,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2087686661,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2087686909,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2087687747,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2087697717,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087707679,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2087777880,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2087776104,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2087776376,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2087776874,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2087777200,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2087777601,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2087778003,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2087778379,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2087778802,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2087779189,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2087779634,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2087786198,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2087786433,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2087786677,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2087786916,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2087787875,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2087797774,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087807801,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2087877893,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2087886193,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2087886425,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2087886666,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2087886917,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2087887939,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2087897920,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087880467,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2087880770,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2087881252,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2087881576,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2087882061,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2087882397,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2087882885,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2087883221,000005B0,false,Rx,0,8,4B,08,21,00,8D,00,00,00,
2087883610,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2087884018,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2087908031,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2087978026,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2087986175,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2087984657,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2087985075,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2087986451,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2087986650,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2087986906,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2087986388,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2087986703,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2087987347,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2087987682,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2087988050,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2087988136,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2087988501,000005B0,false,Rx,0,8,4B,08,21,00,8D,00,00,00,
2087989101,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2087997965,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2087989526,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2088007986,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2088078106,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2088086223,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2088086459,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2088086710,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2088086952,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2088088138,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2088090165,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2088090513,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2088090913,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2088091320,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2088091667,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2088091925,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2088096017,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2088096337,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2088096731,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2088097172,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2088098103,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2088108100,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2088178224,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2088186159,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2088186380,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2088186650,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2088186922,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2088188233,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2088198182,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2088197735,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2088198011,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2088198538,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2088198828,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2088199279,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2088199652,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2088200299,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2088200684,000005B0,false,Rx,0,8,4B,08,21,00,8D,00,00,00,
2088201111,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2088201476,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2088208195,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2088278290,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2088286256,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2088286492,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2088286731,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2088286985,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2088288336,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2088298324,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2088308297,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2088302286,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2088302646,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2088303161,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2088303471,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2088303906,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2088304288,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2088308194,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2088308548,000005B0,false,Rx,0,8,4B,08,21,00,8D,00,00,00,
2088308940,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2088309341,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2088378449,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2088386284,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2088386518,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2088386756,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2088387015,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2088388446,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2088398375,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2088408520,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2088410027,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2088410307,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2088410804,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2088411123,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2088411505,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2088411952,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2088412498,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2088412953,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2088413459,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2088413762,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2088478501,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2088486216,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2088486449,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2088486689,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2088486965,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2088488527,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2088498507,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2088508496,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2088514515,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2088514844,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2088515235,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2088515646,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2088515992,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2088516255,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2088520163,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2088520475,000005B0,false,Rx,0,8,4B,08,21,00,8D,00,00,00,
2088521032,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2088521281,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2088578636,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2088586149,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2088586382,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2088586620,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2088586871,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
